ts,state,x,y,heading,cmd,speed,duration_ms,detections
2025-09-10T10:31:55.900109,SEARCH,0.0,0.0,0.0,forward,0.25,3333,0
2025-09-10T10:31:59.637775,SEARCH,0.0,1.0,0.0,forward,0.25,3333,0
2025-09-10T10:32:03.000427,SEARCH,0.0,2.0,0.0,forward,0.25,3333,0
2025-09-10T10:32:06.392526,SEARCH,0.0,3.0,0.0,forward,0.25,3333,0
2025-09-10T10:32:07.947009,SEARCH,0.0,4.0,0.0,turn_right,0.25,1500,0
2025-09-10T10:32:09.620345,SEARCH,0.0,4.0,0.0,forward,0.25,1666,0
